	Sample: GSM2344965	Sample: GSM2344966	Sample: GSM2344967	Sample: GSM2344968	Sample: GSM2344969	Sample: GSM2344970	Sample: GSM2344971	Sample: GSM2344972	Sample: GSM2344973	Sample: GSM2344974	Sample: GSM2344975	Sample: GSM2344976
Gene: SLC38A1	-1.1601331554895489	-1.2790450327520633	0.1683335771715387	0.707967466179615	0.7498989144952432	0.6959623188185913	1.1407747992716506	1.1038578233470642	1.153481773661935	-1.0535880406428584	-1.097473013903706	-1.130037430157459
Gene: KCNN4	-1.6803593787617346	-1.6803593787617346	-1.4185272611764994	-0.05997379602837683	-0.07730600072284376	-0.09594593492874114	0.8678558778488055	0.9232103972018619	1.025437719785231	0.53849971581991	0.8043357139923054	0.8531323257318179
Gene: KRT18	-1.8634260123327864	-1.6026551361708956	-1.6013258680396218	0.3261006935900274	0.33272277990321014	0.3206426496696539	0.897572775210476	0.9368617807778719	0.8399174869902085	0.35530511223433175	0.5307895875225142	0.527494150645011
Gene: ANGPTL2	0.8261066773625897	0.8174789963502138	0.7463017460166599	-1.6475356665264351	-1.6651732361121225	-1.7639692878889943	0.151855067949059	0.18224539439980497	0.3930873203366312	0.6124806196378432	0.6623052841491801	0.68481708432557
Gene: KCNAB2	1.0609475490740792	1.0452761081757838	0.9797260935064079	0.9778579968922656	0.9141702874971813	0.9504554126794298	-1.3046794110618611	-1.1808091417121231	-0.9188202297987206	-0.6379530227530091	-0.9356404145590594	-0.9505312279403769
Gene: LCP2	-0.9459899389079655	-1.0557164879883092	-0.9472362531561037	1.1199414098230247	1.104734003242483	1.0607724231200961	-1.0740331004757366	-1.0704250612001174	-0.8831326645574871	0.8903007878335863	0.9046524578317694	0.8961324244347598
Gene: S100B	0.5489429915438132	0.41432850591447257	0.5356462142929499	0.6066281158797369	0.6127954283289124	0.6460371894683719	-1.9495642690727517	-1.713531903985962	-1.5025866804657808	0.6431014596251453	0.5874971984678411	0.5707057500032535
Gene: FREM1	-0.8861819861441732	-0.8879304580146378	-0.7791936353713932	0.5097718673317172	0.4727038049950155	0.5296580921357535	-1.042386328730284	-1.042386328730284	-1.042386328730284	1.365159495759504	1.362791445610052	1.4403803598890133
Gene: LGI3	1.5585435425295553	1.257888119039862	1.4531628821116684	0.06961224902951814	-0.11560603908819085	0.07852538402672087	-1.4716054737308601	-1.4649787893883588	-1.2073908876650934	0.10160474307475417	0.009696423355313252	-0.26945215329488864
Gene: LAYN	-0.2190942171549438	-0.25139138897503877	0.4779602651644056	-1.0280814781137975	-0.6525469864898004	-0.8577982890773422	1.5893491554413588	1.6052648686402191	1.6132892772405354	-0.7870840336118594	-0.8032661564037493	-0.6866010166599873
Gene: XYLT1	0.589872620582469	0.28617659165216197	0.4879600414577688	0.3030237355110052	0.23410433242381073	0.08754400035661947	-1.5521020685768663	-1.709517930046231	-1.6999312895978682	0.9161521393659745	0.995659929175357	1.0610578976958014
Gene: PKNOX2	0.913120828277492	0.7099480152968406	0.7726111400993244	0.5308928097120025	0.46857807465471746	0.519525403816301	-1.5627418786945162	-1.9387315922514652	-1.6099980533576257	0.5242072031178111	0.33948229920806766	0.3331057501210483
Gene: NEFL	-1.798999815776589	-1.6929035471266192	-1.6915631446807755	0.5615118477737274	0.6073415535736735	0.6274221702181114	0.46641073888765333	0.46306780932301933	0.5926888157996933	0.5214673166365589	0.6527676147822165	0.6907886405893294
Gene: SORL1	-0.27034823218140486	-1.0572671004629095	-0.9990755651778543	1.0309678605709462	1.0161473221206578	1.0494432135769907	-1.1678291772861102	-1.1588604924179704	-1.1838040288182066	0.9429189339296573	0.8762867524843636	0.921420513661839
Gene: PLBD1	-0.3226410046632794	-0.21169547181789117	-0.10942636540548469	-0.5839955630797424	-0.5686518528727091	-0.5650991663379337	-1.09974192403856	-0.8580353336610056	-0.7041296399748346	1.7130695576920691	1.648094454328708	1.6622523098306632
Gene: GAGE2E	-0.6932982532255145	-0.6932982532255145	-0.6932982532255145	-0.6932982532255145	-0.5512705662101699	-0.6932982532255145	-0.315063342382665	-0.060608779445750015	-0.6932982532255145	1.791141088879199	1.8355997271243527	1.4599913913881208
Gene: H2AFJ	0.6916788631507403	0.9245879023969747	0.7658831498421389	0.2929477578026219	0.26541430923313913	0.2948188502603344	-1.796596894015539	-1.6917364293422437	-1.603149618718254	0.7558486891541671	0.5659150830044172	0.534388337231504
Gene: TNFRSF10D	1.8687847661328247	1.612644516077186	1.6592824070413297	-0.5746537906777069	-0.7288107943254806	-0.7288107943254806	-0.35011816122825573	-0.342664902459204	-0.47827731287001984	-0.7288107943254806	-0.7288107943254806	-0.47975434471423195
Gene: ADAMTS2	1.6589059734974763	0.935088264051048	0.8798306584156295	-1.1941550007786417	-0.9602044675530088	-0.8118019803521922	0.7578290965134146	0.7995061362883689	0.7897411748181278	-0.8472060574193262	-1.109732645359175	-0.897801152121722
Gene: LPL	-0.02733899934118123	0.514467994043999	0.5111834562865775	-0.1978341397834647	-0.30236538887179387	-0.06861494259270368	-1.491770322317541	-1.2400412004396917	-1.582150641979239	1.127455022584373	1.376332643095771	1.380676519314894
Gene: LAMA1	-0.05676005756576471	0.48443795119762273	0.402050205054706	0.9393426774934662	0.9352470248611225	0.9365176271471947	-1.4633085543871285	-1.6706535639083786	-1.8518929235257142	0.4789848285263335	0.43746846421436014	0.42856632089218033
Gene: ITM2A	0.9204857555033457	0.9941278138566634	0.8732505197926214	-1.3617334183682124	-1.3617334183682124	-1.2177478688881378	-0.7079276442890615	-0.6717578481978859	-0.4785261937140524	1.0473632655263951	1.0200962471060502	0.9441027900404876
Gene: SERPINF1	0.9258414430749026	1.4441817510192263	1.4285236440216573	-1.158677226439712	-1.265402490770277	-1.261212691001807	-0.9175357596551097	-0.6878331846227028	-0.2750780019470674	0.754815226000329	0.5739709380834125	0.4384063522371499
Gene: ZFY	0.9942490458284383	0.9981584205368151	0.9056543820495064	1.000367474027978	1.078442611881284	1.015264580410142	-1.0218696470502355	-1.0218696470502355	-1.0218696470502355	-1.0218696470502355	-0.8827882794829865	-1.0218696470502355
Gene: BAIAP2L2	-0.08789904245964837	0.1739241045440222	0.08647498026445234	0.9752558306899728	0.9412285122231414	0.87535009600765	-1.7673940379155695	-1.625595376506727	-1.5159218693928436	0.517921030366491	0.7367451506552173	0.6899106215238411
Gene: FCGRT	1.4761122390650143	1.2295275673747565	1.5074401904717587	-0.646441379424403	-1.0383745808215086	-0.9559796230068303	0.3514837963493033	0.31128287823369394	0.7116688026668443	-0.9504764118411468	-1.0437486327702292	-0.9524948462972523
Gene: HS6ST2	-1.3047485728589598	-1.0376883578888798	-0.8836176048399106	-0.9572268279064584	-1.0587474334895646	-0.6910965231495482	0.9241898090699924	0.8891164523307256	0.8866063679731497	0.9975630517966882	1.1058287260394954	1.1298209129232706
Gene: CSAG1	-1.730480781081746	-1.730480781081746	-1.730480781081746	0.5315077495636652	0.5178455516544839	0.5155268612570353	0.5711598256515745	0.6068175685261543	0.5639103537980248	0.670558908783477	0.6263301908373313	0.5877853331734916
Gene: MCF2L	1.1974812560050834	1.1962842127957527	1.2984363097240996	-1.4124263536700719	-1.36783335469538	-1.4794899294335278	0.4800974689736847	0.5251864200361871	0.6799551164440988	-0.35712179462971294	-0.31403903468890126	-0.44653031686131206
Gene: PPP1R3C	1.5234816144262662	1.7329818729544102	1.7594140376224834	-0.8199395944180149	-0.8199395944180149	-0.8199395944180149	-0.06377343485787947	-0.2837175611268735	-0.1369910031410902	-0.8199395944180149	-0.5788660824469636	-0.6727710657582932
Gene: TP53I11	1.2058281228257273	1.145266833186598	1.0024581668295125	-0.7714557682596613	-0.8528104469814013	-0.6645434073287732	-1.2452328603654796	-1.1023641252102503	-1.2452328603654796	0.9536895197108303	0.7930993136540182	0.781297512304359
Gene: CT45A3	-0.5772458200836242	-0.5772458200836242	-0.5772458200836242	-0.5772458200836242	-0.5772458200836242	-0.5772458200836242	-0.5772458200836242	-0.5772458200836242	-0.5772458200836242	1.678552084285438	1.7653461560212256	1.7513141404459542
Gene: AC016708.2	1.4158807591628697	-0.8208306789954004	-0.8208306789954004	-0.5558032157083672	-0.42799207953600243	-0.6753404209143882	-0.8208306789954004	-0.6778104234984622	-0.8208306789954004	1.4042450062361884	1.4126983420782677	1.3874447481614955
Gene: CFAP61	1.8358023524859577	1.7822797491782871	1.3569339753761385	-0.07153367138504557	-0.21817414454143402	-0.24869187900843007	-0.9438444818728492	-0.9401368502238394	-0.8293561286299065	-0.7474360048221046	-0.47933195407558005	-0.4965109624811942
Gene: TDRD1	-0.6098742474770309	-0.6098742474770309	-0.45040021151001036	-0.6098742474770309	-0.6098742474770309	-0.46398391475898804	-0.6098742474770309	-0.6098742474770309	-0.6098742474770309	1.6074333654256603	1.7992218854477946	1.7768486077347607
Gene: NFATC4	1.7913099562064287	1.6134423509700162	1.7668614150305382	-0.403732486917478	-0.5231636245062907	-0.5759522577466615	-0.5885381945367938	-0.5252183771069477	-0.4645326133170764	-0.718601133441939	-0.6515731786699153	-0.7203018559638814
Gene: CD74	-1.6219730534163503	-1.536725589834075	-1.659503376644873	0.7125033490098398	0.5395133376925062	0.8339740247240116	0.8112690867255821	0.8925345539871773	1.1378964816949673	-0.037472474094368824	0.0182912477700157	-0.09030758761443251
Gene: CEMIP	-1.0830009055802374	-0.7238613454286826	-0.7840771476367594	0.6682401652920296	0.5771021516458789	0.6430152637472626	-1.119471942892153	-0.8843675909093278	-1.1760845659822694	1.1099144585293386	1.411357633776415	1.3612338254385044
Gene: DDX3Y	1.691892620177432	1.721421641296441	1.7387254921499644	-0.40773747828020285	-0.43363681666073556	-0.3386611227522487	-0.7442859879267064	-0.6376025154990493	-0.735130356771033	-0.629224206207293	-0.7432163051255505	-0.482544964401018
Gene: C1QTNF3	-0.2816206582210106	-0.4054929511088761	-0.4401010882531562	-0.7683275080704827	-0.7526657880473522	-1.1485512025983102	-0.45661425296363883	-0.5024580358964529	-0.30044870100601	1.592042068739645	1.7204443230423871	1.7437937943832567
Gene: EPHA3	-1.0033790584812112	-0.8183991781134647	-0.7807666479983563	0.6604353891128141	0.6432447421749385	0.675085638168518	-1.2012417968847082	-1.0160627405552725	-1.0021259164397098	1.2294214398632362	1.3307100536819811	1.2830780754712343
Gene: ITIH6	-0.6950822611342815	-0.9594772685735559	-0.4997596989933015	0.16312636182421933	0.36767041721928984	0.35937738437120204	-1.072670809714632	-1.0670323204217167	-1.058844637451193	1.5253433856778116	1.4210067165539337	1.5163427306422241
Gene: IL1B	-1.2371520272314602	-1.2371520272314602	-1.2371520272314602	0.5176417208503034	0.2751643246293388	0.4781343013439078	1.1953504815256681	1.1486066763092295	1.7495025003739597	-0.548223157554718	-0.7936197171150563	-0.3111010486682529
Gene: FAM19A5	1.1732899051273724	1.3721070231261463	1.2870462598388102	-0.5916542716755787	-0.8744152514316741	-0.3074876106061522	-1.2698822062049107	-1.2698822062049107	-1.2698822062049107	0.6705731708631437	0.5856259273304519	0.4945614660422116
Gene: ASB4	-0.5796005630257579	-0.7783913176235059	-0.45387799762134545	-0.5864019843487345	-0.2895337230886716	-0.48271822902486106	-0.6960612894694053	-0.6904178420812139	-0.6001126744363581	1.7489747204672057	1.7459801529129806	1.6621607473396667
Gene: NPTX2	-1.0694975858685678	-1.0694975858685678	1.1795269134000979	-0.1024097780529651	-0.13592881648085736	-0.31005940527838277	-0.9288436769328782	-0.925105981292493	-0.8134269744928445	1.348055663410455	1.4450727399885448	1.3821144874684588
Gene: ARHGAP23	0.6149483866379893	0.4247988098507576	0.44340555683235255	-1.8323210775903291	-1.5015269885319165	-1.8323210775903291	0.5810841513477653	0.6391718930499128	0.5834505636976561	0.5411257473587129	0.6518842458131263	0.6862997891242999
Gene: NYNRIN	1.8227507386742132	1.6761706306552377	1.6776783643504256	-0.4794456981628407	-0.6372910090629534	-0.3852299303972572	-0.6372910090629534	-0.6372910090629534	-0.6372910090629534	-0.6372910090629534	-0.6372910090629534	-0.4881780507420577
Gene: INHBA	-1.5545553586896041	-1.5545553586896041	-0.8349793370754276	-0.5073086789438588	-0.7146636055549106	-0.5039554941562694	1.0499346030458165	0.8526616816168449	0.8809211292721233	0.758614882928198	1.027985453037704	1.0999000832089882
Gene: IL32	-0.45574226187625183	-0.5697893218562491	-0.56885332695384	-0.7299481090786953	-0.5841231308526096	-0.4775006367777957	1.669552520754165	1.6187086838997429	1.8816481059271146	-0.5794625155264047	-0.7299481090786953	-0.4745418985804812
Gene: PRTFDC1	-0.7871268550327367	-0.5260191980454183	0.33468430973339924	-1.0615181268959732	-1.0615181268959732	-1.0615181268959732	1.6103483816766664	1.5650100344850695	1.5523189434242493	-0.24724943868206214	-0.3129451592603136	-0.004466637610933661
Gene: EFS	1.828323261891067	1.5969767610155297	1.7599054984187146	-0.4354720530641289	-0.5937166835326477	-0.5937166835326477	-0.5937166835326477	-0.5937166835326477	-0.5937166835326477	-0.5937166835326477	-0.5937166835326477	-0.5937166835326477
Gene: RPH3A	-0.4437828123919278	-0.22139546455842762	-0.44588236301006146	1.730524990794741	1.6750436444861636	1.7293643871346052	-0.747898375334424	-0.7402376333875963	-0.6720138990560192	-0.7289160212616362	-0.6897200698300049	-0.44508638358541214
Gene: ANKRD1	-0.8598944682751204	-0.8598944682751204	-0.3715913495809043	-0.24357064575925777	0.2573676200236364	-0.4007066801707785	1.7498584678734423	1.758841324600934	1.399432671476618	-0.8598944682751204	-0.8598944682751204	-0.710053535363209
Gene: ZNF22	0.7767131197609946	0.7518993721253691	0.8078042931596943	-1.2042980938821253	-1.3630225913906058	-1.3630225913906058	1.1470919659168413	1.0862774433324538	1.1851349415361145	-0.6137177635472706	-0.5685712032793698	-0.6422888923414897
Gene: HLA-DRB1	-1.5444873133569508	-1.820185358089946	-1.5457897509045264	0.32032887432906904	0.15268576077639961	0.5363350089110752	0.9920932303397935	1.000792585742236	1.1463794734647255	0.2936063385201677	0.2701013481328864	0.19813980213506954
Gene: NDN	0.46817940752648574	0.727851117912094	0.7366542468074653	0.7633194608624393	0.7714418680935976	0.7590407834378883	-1.7497759621396607	-1.6040025685184829	-1.7497759621396607	0.32068168474199926	0.29527776617953866	0.2611081572362956
Gene: GMPR	1.1133250761715308	1.3262299385519722	1.0930421937901516	0.7614918848131303	0.7480739195482481	0.818880474309491	-1.2572438772017178	-1.2466290786530736	-0.9470856720196672	-0.683975939090384	-0.9245519900013415	-0.801556930218341
Gene: RNASE1	-0.6216255473860223	-0.785218589450814	-0.785218589450814	-0.2999928058916662	-0.32636494479167677	-0.015631990410604913	-0.785218589450814	-0.6388974711086948	-0.785218589450814	1.8856542493037765	1.5561258705931116	1.6016069974950324
Gene: EPS8L2	0.9951043733919295	0.7718685109660807	0.9619712039536716	-1.3506726484753082	-1.2197050442105721	-1.2165451346395535	1.013545495756394	1.017745061825786	1.0973057983730636	-0.6762114479769226	-0.6997452677698572	-0.6946609011947104
Gene: VAT1L	-0.8969614920279516	-0.8969614920279516	0.14854198032069552	-0.8969614920279516	-0.561093616475952	-0.8969614920279516	1.5494199663883816	1.564536921286323	1.809945685564314	-0.3320339873912989	-0.1626891903994229	-0.42878179118123394
Gene: SELENBP1	1.5311350932218273	1.543154200896755	1.5513594069411467	-1.1842355004261775	-0.6528326608014868	-0.6487877733685731	-0.9504412059738596	-1.0100645990039836	-0.7395989082767837	0.3264143320387016	0.034551106707104984	0.19934650804532703
Gene: SERPINE1	-1.4742076626428708	-1.3100969990551066	1.0139727733346047	-0.6534501074652689	-0.9099428612572463	-0.8811506318201875	1.2418165015524463	1.247932651537697	1.2585377297996498	-0.21797659387649562	0.1353919885230724	0.5491732113697048
Gene: EDIL3	-1.4136199779958287	-1.4136199779958287	-1.1363196513732052	-0.5666150354119381	-0.30995185253363505	-0.47216377365057355	1.1298406713478044	1.3088337011307678	1.576226699286778	0.4558184424925234	0.28642381357783736	0.5551469411252987
Gene: KCNA2	1.1288593401125142	0.9239318485152671	0.9848121428358992	-0.8351907516008402	-0.8538361363050484	-0.9582774190842521	-1.108087773004015	-1.108087773004015	-1.108087773004015	0.982139146096597	0.929476185834813	1.0223489626070956
Gene: LIN28B	-0.9953506110640599	-0.9953506110640599	-0.9953506110640599	0.9011021661133981	0.9161340886594957	0.8282233159354644	-0.9953506110640599	-0.9953506110640599	-0.9953506110640599	0.9688788881619441	1.1697273789855953	1.1880378285284616
Gene: CA8	0.5827860558613419	0.6790254769882191	0.1550374772641405	0.9247466549815939	0.9097694933142526	0.894504893456662	-1.5761886063270951	-1.719777111122686	-1.719777111122686	0.44706402178180404	0.25254606109816224	0.17026269382629042
Gene: MYL9	0.7173519130486202	0.6796621836558605	0.8043870349568301	0.27467465561624527	0.15717551795582926	0.14420697849054817	0.733164735897315	0.7490752861665957	0.7874262454349737	-1.5079400177656792	-1.7695922667285688	-1.7695922667285688
Gene: COL11A1	1.0947077113752222	1.0314989622844506	1.1052962319245727	0.9085355960578994	0.9430105860574588	0.902886915875385	-0.9972221928051928	-1.0287519196048258	-0.9321405843896721	-0.9701007744744066	-1.0843732800889754	-0.9733472522119165
Gene: QPRT	1.1229145630373556	1.094884185291749	1.1198173982100608	0.8878748859597819	0.8462350186224895	0.87239594368828	-1.164883808254191	-1.065418891871957	-0.9237126518891402	-0.7088685365689877	-1.1006311455083981	-0.980606960717045
Gene: TNFSF12	0.9584615124976633	0.969815143280846	0.9695612180608426	0.3562688974915763	0.322969299700271	0.26640743995436683	0.3512199086362729	0.3687584430557027	0.4637179580380728	-1.675726606905205	-1.675726606905205	-1.675726606905205
